#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	31.568	RPL20A	RPS24B	26.682	31.568	8.991	22.739	10.403	4.582	3.320	3.031		6.610	0.445			3.178	9.996	4.147	6.893	1.401	1.173	2.552		3.313	5.088		22.050	7.775				1.112	8.180	Metabolic
1.000	29.220	RPL20A	RPS13	24.969	29.220	10.915	20.048	11.307	4.895	3.320	2.401		6.216	-0.206	-2.015		3.302	10.121	4.968	7.096		1.896	1.769		6.615	5.498	0.000	21.711	8.863				4.681	7.537	Metabolic
1.000	22.610	RPL7A	TUB2	12.223	9.420	-3.616	22.610	0.275	15.138	-0.278	4.009	0.089	0.690	-0.075			2.761	3.589	1.248	-1.330	-0.179	0.120	1.836		0.177	-0.372	0.145	17.760	3.642	-0.201			-0.439	0.520	Complex
1.000	22.419	RPT6	RPL4A	10.841	12.706	-4.558	22.419	3.034	13.796	0.000	2.331	0.089	1.155	0.075			1.939	4.815	2.309	2.761	0.000	0.173	0.187		-0.677	-0.412	-0.206	15.136	0.455	-0.201			0.210	-0.244	Complex
0.993	11.814	ARO8	TUB2	2.136	2.890	-1.030	11.814	-0.349	12.179	-0.278	0.601		0.440	-0.075			-0.704	-1.430	-0.547	-1.195	-0.633	0.120					-0.206	14.384		0.242					Complex
0.997	12.835	RVB2	TRP5	-1.083	0.326	-0.969	12.835	0.093	12.179	-0.278	1.298		-0.457															13.314	-0.527	-0.201				-0.593	Complex
1.000	20.245	ATP1	RPT6	11.425	10.128	-6.274	20.245	2.215	13.084	0.000	2.029	0.089	0.683	-0.075			2.219	3.933	3.391	1.516	1.048	-0.105	0.187		-0.159	-0.046	-0.206	14.618	0.133	-0.201			-0.358		Complex
1.000	31.375	RPL7A	RPS24A	27.374	31.375	6.083	21.423	10.932	4.886	3.320	3.031	-0.083	5.497	0.169			3.623	12.870	3.877	3.696	2.138	2.522	3.168		2.040	7.234		23.050	9.286	0.599			1.742	6.772	Metabolic
1.000	22.243	ATP1	RPS4B	10.048	11.112	-5.470	22.243	1.743	14.367	0.000	2.029	-0.093	1.073	0.075			3.049	3.388	3.374	0.063	-0.322	0.196	1.836		-0.694	1.489	-0.206	15.409	-0.902	-0.016			-0.439		Complex
0.999	14.259	RVB2	TEF1	14.158	9.787	-0.793	14.259	2.687	8.480	0.000	2.850	-0.093	-0.544	-0.075			0.953	3.117	1.964	-0.720	-0.163		0.000		-0.308	-0.165		9.604	-0.374				1.263	1.644	Complex
